"","counts","tfidf","positivity","negativity","sentiment","words"
"389",1,0.0640373911563835,0,0.00175131348511384,0,"bbb"
"390",1,0.654096209668774,0.00175131348511384,0,Inf,"bcwireless"
"391",3,0.42898836729638,0.00175131348511384,0.00350262697022767,0.5,"beat"
"392",1,0.457867346768142,0,0.00175131348511384,0,"beau"
"393",1,0.055164740574475,0.00175131348511384,0,Inf,"beautiful"
"394",1,1.83146938707257,0.00175131348511384,0,Inf,"beaver"
"395",4,0.362446820571289,0.00175131348511384,0.00525394045534151,0.333333333333333,"became"
"396",1,0.366293877414514,0.00175131348511384,0,Inf,"beccerra"
"397",5,0.775530304283243,0.00175131348511384,0.00700525394045534,0.25,"become"
"398",3,0.36742883590896,0.00175131348511384,0.00350262697022767,0.5,"becomes"
"399",2,0.0496180730050635,0,0.00350262697022767,0,"becoming"
"400",1,0.130819241933755,0,0.00175131348511384,0,"beeping"
"401",5,0.597112378952252,0.00175131348511384,0.00700525394045534,0.25,"began"
"402",1,0.0284389656377728,0,0.00175131348511384,0,"begging"
"403",3,0.27448913066244,0,0.00525394045534151,0,"begin"
"404",2,0.392000653644439,0,0.00350262697022767,0,"beginning"
"405",1,0.223349925252752,0,0.00175131348511384,0,"begun"
"406",3,0.162586453794019,0.00175131348511384,0.00350262697022767,0.5,"behavior"
"407",10,0.882318944762539,0,0.0175131348511384,0,"behind"
"408",1,0.152622448922714,0.00175131348511384,0,Inf,"behold"
"409",1,0.0284389656377728,0,0.00175131348511384,0,"beholden"
"410",1,0.0431950327139757,0,0.00175131348511384,0,"beholdit"
"411",1,0.0863900654279514,0,0.00175131348511384,0,"belief"
"412",17,1.39600555567058,0.00700525394045534,0.0227670753064799,0.307692307692308,"believe"
"413",1,0.183146938707257,0.00175131348511384,0,Inf,"believed"
"414",1,0.0732587754829027,0,0.00175131348511384,0,"believing"
"415",2,0.0974185844187537,0,0.00350262697022767,0,"belittling"
"416",1,0.832486085032986,0.00175131348511384,0,Inf,"bell"
"417",1,0.0467211578334839,0,0.00175131348511384,0,"bells"
"418",1,0.0224996239198104,0,0.00175131348511384,0,"belt"
"419",2,0.918822044917243,0.00350262697022767,0,Inf,"beltran"
"420",2,0.363542036936719,0.00175131348511384,0.00175131348511384,1,"benches"
"421",1,0.0663575864881366,0,0.00175131348511384,0,"benefit"
"422",2,0.185346650521081,0,0.00350262697022767,0,"benefits"
"423",1,0.0285275605463017,0,0.00175131348511384,0,"benefitted"
"424",5,0.683631973493634,0.00175131348511384,0.00700525394045534,0.25,"besides"
"425",77,6.2165393000916,0.0823117338003503,0.0525394045534151,1.56666666666667,"best"
"426",1,0.0285275605463017,0,0.00175131348511384,0,"bestow"
"427",1,0.140882260544044,0.00175131348511384,0,Inf,"bet"
"428",2,0.19907275946441,0.00350262697022767,0,Inf,"bethany"
"429",75,6.07229299381352,0.0437828371278459,0.0875656742556918,0.5,"better"
"430",1,0.19907275946441,0.00175131348511384,0,Inf,"betterthat"
"431",1,0.138747680838831,0,0.00175131348511384,0,"betterthey"
"432",8,1.38358009815978,0,0.0140105078809107,0,"beware"
"433",1,0.0529326412448719,0,0.00175131348511384,0,"bewildered"
"434",19,2.16421928201454,0.0297723292469352,0.00350262697022767,8.5,"beyond"
"435",1,0.125443108703601,0.00175131348511384,0,Inf,"beyondfrustrated"
"436",1,0.247495863117915,0,0.00175131348511384,0,"bicycle"
"437",1,0.0453334006701131,0,0.00175131348511384,0,"bidding"
"438",24,1.66168647070748,0.0122591943957968,0.0297723292469352,0.411764705882353,"big"
"439",2,0.49558075467527,0,0.00350262697022767,0,"bigger"
"440",2,0.344811533862696,0,0.00350262697022767,0,"biggie"
"441",78,3.35693412098863,0.0262697022767075,0.110332749562172,0.238095238095238,"bill"
"442",3,0.181276665053678,0,0.00525394045534151,0,"billed"
"443",1,0.190778061153393,0.00175131348511384,0,Inf,"billi"
"444",11,0.784766148535018,0.00525394045534151,0.0140105078809107,0.375,"billing"
"445",2,0.342337766783157,0.00175131348511384,0.00175131348511384,1,"bills"
"446",1,0.0750602207816627,0.00175131348511384,0,Inf,"billy"
"447",1,0.327048104834387,0.00175131348511384,0,Inf,"bind"
"448",1,0.327048104834387,0,0.00175131348511384,0,"bindbut"
"449",1,0.0756805531848169,0,0.00175131348511384,0,"bipolar"
"450",4,0.519643742997964,0.00525394045534151,0.00175131348511384,3,"birthday"
"451",17,1.4283156856655,0.00875656742556918,0.021015761821366,0.416666666666667,"bit"
"452",1,0.109016034944796,0,0.00175131348511384,0,"bitching"
"453",3,0.24600521044834,0.00350262697022767,0.00175131348511384,2,"bite"
"454",1,0.190778061153393,0.00175131348511384,0,Inf,"blacberry"
"455",5,0.196191133067228,0,0.00875656742556918,0,"black"
"456",1,0.0649457229458358,0.00175131348511384,0,Inf,"blackberries"
"457",12,1.79077944062036,0.010507880910683,0.010507880910683,1,"blackberry"
"458",3,0.148497517870749,0,0.00525394045534151,0,"blah"
"459",3,0.58706118688778,0.00350262697022767,0.00175131348511384,2,"blame"
"460",2,0.0563372802359709,0.00175131348511384,0.00175131348511384,1,"blank"
"461",1,0.0467211578334839,0,0.00175131348511384,0,"blankly"
"462",1,0.208121521258246,0,0.00175131348511384,0,"blaring"
"463",1,0.208121521258246,0,0.00175131348511384,0,"blasting"
"464",1,0.120491407044248,0,0.00175131348511384,0,"blatant"
"465",1,0.0319071321789646,0,0.00175131348511384,0,"blatantly"
"466",1,0.122097959138171,0,0.00175131348511384,0,"blemish"
"467",1,0.0715417729325222,0,0.00175131348511384,0,"blew"
"468",1,0.0995363797322048,0,0.00175131348511384,0,"blind"
"469",1,0.118926583576141,0.00175131348511384,0,Inf,"blissfully"
"470",1,0.157885291989015,0,0.00175131348511384,0,"bllsht"
"471",1,0.0271731363067147,0,0.00175131348511384,0,"block"
"472",2,0.562575650714679,0,0.00350262697022767,0,"blond"
"473",3,0.704757263043202,0.00175131348511384,0.00350262697022767,0.5,"blonde"
"474",1,0.111674962626376,0,0.00175131348511384,0,"blood"
"475",1,0.0663575864881366,0,0.00175131348511384,0,"blowing"
"476",2,0.836128060874691,0.00175131348511384,0.00175131348511384,1,"blows"
"477",6,0.378111825294491,0,0.010507880910683,0,"blue"
"478",1,0.0974185844187537,0,0.00175131348511384,0,"bluetooth"
"479",1,0.0906668013402262,0,0.00175131348511384,0,"board"
"480",1,0.055164740574475,0.00175131348511384,0,Inf,"boat"
"481",7,0.516442203784188,0.0122591943957968,0,Inf,"bob"
"482",1,0.436064139779183,0.00175131348511384,0,Inf,"bobby"
"483",4,0.575493500691395,0.00525394045534151,0.00175131348511384,3,"boca"
"484",1,0.0658801937795888,0,0.00175131348511384,0,"boggling"
"485",3,0.336602244143296,0,0.00525394045534151,0,"bogus"
"486",1,0.0487092922093768,0,0.00175131348511384,0,"boils"
"487",1,0.0732587754829027,0,0.00175131348511384,0,"bold"
"488",1,0.508741496409047,0.00175131348511384,0,Inf,"bombs"
"489",3,0.133700366992684,0,0.00525394045534151,0,"bonus"
"490",1,0.150120441563325,0.00175131348511384,0,Inf,"boo"
"491",1,0.166497217006597,0.00175131348511384,0,Inf,"booboo"
"492",3,0.363735470955031,0.00175131348511384,0.00350262697022767,0.5,"book"
"493",1,0.269333733393025,0.00175131348511384,0,Inf,"books"
"494",2,0.346378457755697,0.00350262697022767,0,Inf,"boom"
"495",1,0.179555822262017,0.00175131348511384,0,Inf,"boomer"
"496",1,0.0594632917880704,0.00175131348511384,0,Inf,"boot"
"497",1,0.0285275605463017,0,0.00175131348511384,0,"border"
"498",6,0.17116536327781,0,0.010507880910683,0,"borderline"
"499",1,0.0418143695678669,0,0.00175131348511384,0,"bore"
"500",1,0.143083545865044,0.00175131348511384,0,Inf,"boring"
"501",2,0.0989983452471659,0,0.00350262697022767,0,"borrow"
"502",2,0.293935013933674,0.00350262697022767,0,Inf,"bose"
"503",2,0.198768541045086,0.00175131348511384,0.00175131348511384,1,"boss"
"504",6,0.969404474220318,0,0.010507880910683,0,"bother"
"505",2,0.22018925604512,0,0.00350262697022767,0,"bothered"
"506",1,0.10773349335721,0.00175131348511384,0,Inf,"bottled"
"507",10,0.650058310669208,0.00175131348511384,0.0157618213660245,0.111111111111111,"bottom"
"508",42,3.1021112838673,0.0157618213660245,0.0577933450087566,0.272727272727273,"bought"
"509",1,0.0627215543518003,0,0.00175131348511384,0,"bouncer"
"510",1,0.0897779111310083,0,0.00175131348511384,0,"bouncers"
"511",1,0.0872128279558366,0.00175131348511384,0,Inf,"bound"
"512",1,0.0715417729325222,0,0.00175131348511384,0,"bout"
"513",12,0.620056651477381,0.00350262697022767,0.0175131348511384,0.2,"box"
"514",2,0.218032069889592,0,0.00350262697022767,0,"boy"
"515",1,0.234803767573406,0,0.00175131348511384,0,"boycott"
"516",7,1.10469549718899,0.00700525394045534,0.00525394045534151,1.33333333333333,"boyfriend"
"517",2,0.563245383632196,0.00175131348511384,0.00175131348511384,1,"boyfriends"
"518",2,0.15819030902449,0,0.00350262697022767,0,"brain"
"519",2,0.351773702340822,0,0.00350262697022767,0,"branch"
"520",11,0.64273074687035,0.00875656742556918,0.010507880910683,0.833333333333333,"brand"
"521",1,0.0418143695678669,0,0.00175131348511384,0,"brandnew"
"522",2,0.378007899263309,0.00175131348511384,0.00175131348511384,1,"brandon"
"523",1,0.10773349335721,0.00175131348511384,0,Inf,"brands"
"524",2,0.17607594371736,0.00350262697022767,0,Inf,"bravo"
"525",1,0.0418143695678669,0,0.00175131348511384,0,"brawl"
"526",6,0.709705035622057,0.00700525394045534,0.00350262697022767,2,"break"
"527",4,0.219812613815737,0,0.00700525394045534,0,"breakdown"
"528",2,0.405148231123021,0,0.00350262697022767,0,"breaking"
"529",2,0.0985432357369897,0,0.00350262697022767,0,"breaks"
"530",1,0.10773349335721,0.00175131348511384,0,Inf,"breeze"
"531",1,0.366293877414514,0.00175131348511384,0,Inf,"bri"
"532",2,0.265430345952546,0.00350262697022767,0,Inf,"briana"
"533",3,0.0909064051721042,0,0.00525394045534151,0,"brick"
"534",1,0.0494991726235829,0,0.00175131348511384,0,"bricking"
"535",1,0.0284389656377728,0,0.00175131348511384,0,"brigade"
"536",2,0.251949418293459,0.00350262697022767,0,Inf,"bright"
"537",1,0.0649457229458358,0.00175131348511384,0,Inf,"brightest"
"538",13,1.35805733126727,0.00525394045534151,0.0175131348511384,0.3,"bring"
"539",2,0.0759148607461151,0,0.00350262697022767,0,"brochure"
"540",6,0.666284967945173,0.00525394045534151,0.00525394045534151,1,"broke"
"541",10,0.94081404891458,0.00350262697022767,0.0140105078809107,0.25,"broken"
"542",1,0.381556122306785,0,0.00175131348511384,0,"brokenthis"
"543",1,0.0487092922093768,0,0.00175131348511384,0,"bros"
"544",4,0.237292942850701,0.00175131348511384,0.00525394045534151,0.333333333333333,"brother"
"545",1,0.0963931256353984,0,0.00175131348511384,0,"brothers"
"546",14,0.949416246347599,0.00350262697022767,0.021015761821366,0.166666666666667,"brought"
"547",1,0.327048104834387,0.00175131348511384,0,Inf,"brown"
"548",4,0.33666022570951,0,0.00700525394045534,0,"browse"
"549",2,0.432250720759716,0.00175131348511384,0.00175131348511384,1,"browsed"
"550",1,0.0271731363067147,0,0.00175131348511384,0,"browser"
"551",2,0.263044883060613,0,0.00350262697022767,0,"browsing"
"552",1,0.10773349335721,0.00175131348511384,0,Inf,"brueggers"
"553",1,0.157885291989015,0,0.00175131348511384,0,"brushed"
"554",1,0.123747931558957,0,0.00175131348511384,0,"brushing"
"555",1,1.30819241933755,0.00175131348511384,0,Inf,"bryant"
"556",1,0.125443108703601,0,0.00175131348511384,0,"bstards"
"557",4,0.436599207964847,0,0.00700525394045534,0,"btw"
"558",1,0.0427913408194525,0,0.00175131348511384,0,"bubbling"
"559",12,0.36111831587705,0.00175131348511384,0.0192644483362522,0.0909090909090909,"bucks"
"560",1,0.147699144118756,0,0.00175131348511384,0,"budget"
"561",1,0.305244897845428,0,0.00175131348511384,0,"bug"
"562",1,0.132715172976273,0.00175131348511384,0,Inf,"bugging"
"563",1,0.10773349335721,0.00175131348511384,0,Inf,"build"
"564",3,0.723378187862112,0.00175131348511384,0.00350262697022767,0.5,"building"
"565",1,0.0558374813131881,0,0.00175131348511384,0,"built"
"566",1,0.0649457229458358,0.00175131348511384,0,Inf,"bulb"
"567",2,0.16904018913675,0.00175131348511384,0.00175131348511384,1,"bullet"
"568",1,0.327048104834387,0.00175131348511384,0,Inf,"bullfrog"
"569",2,0.214004472069704,0,0.00350262697022767,0,"bullshit"
"570",1,0.0880514128400273,0,0.00175131348511384,0,"bum"
"571",1,0.0418143695678669,0,0.00175131348511384,0,"bummed"
"572",2,0.248173253324531,0,0.00350262697022767,0,"bummer"
"573",2,0.62700104549761,0,0.00350262697022767,0,"bumping"
"574",12,1.96915133327571,0.00175131348511384,0.0192644483362522,0.0909090909090909,"bunch"
"575",6,0.376536943970649,0,0.010507880910683,0,"bundle"
"576",1,0.060245703522124,0,0.00175131348511384,0,"bundled"
"577",1,0.117401883786703,0,0.00175131348511384,0,"bundling"
"578",1,0.102891538599583,0.00175131348511384,0,Inf,"burden"
"579",1,0.218032069889592,0,0.00175131348511384,0,"burdensome"
"580",2,0.693107909540634,0,0.00350262697022767,0,"bureau"
"581",1,0.295398288237511,0.00175131348511384,0,Inf,"burn"
"582",1,0.0418143695678669,0,0.00175131348511384,0,"bus"
"583",1,0.109016034944796,0,0.00175131348511384,0,"busier"
"584",72,4.33678979734517,0.031523642732049,0.0945709281961471,0.333333333333333,"business"
"585",2,0.14812024698422,0.00175131348511384,0.00175131348511384,1,"businesses"
"586",1,0.0529326412448719,0,0.00175131348511384,0,"businessidiots"
"587",1,0.0906668013402262,0.00175131348511384,0,Inf,"bust"
"588",2,0.535246479208972,0,0.00350262697022767,0,"busted"
"589",46,4.17896808921005,0.0367775831873905,0.0437828371278459,0.84,"busy"
"590",1,0.0756805531848169,0,0.00175131348511384,0,"butchered"
"591",1,0.0732587754829027,0,0.00175131348511384,0,"butliars"
"592",1,0.0715417729325222,0,0.00175131348511384,0,"butt"
"593",2,0.0845647574314078,0.00175131348511384,0.00175131348511384,1,"button"
"594",62,3.65576460878114,0.0245183887915937,0.0840630472854641,0.291666666666667,"buy"
"595",4,0.789347122217959,0.00175131348511384,0.00525394045534151,0.333333333333333,"buyer"
"596",25,1.85413099189552,0.00700525394045534,0.0367775831873905,0.19047619047619,"buying"
"597",1,0.0627215543518003,0,0.00175131348511384,0,"buzz"
"598",1,0.143083545865044,0,0.00175131348511384,0,"byebye"
"599",2,0.115186753903935,0,0.00350262697022767,0,"byron"
"600",1,0.106480778318173,0,0.00175131348511384,0,"cabin"
"601",2,0.145407253749783,0.00175131348511384,0.00175131348511384,1,"cable"
"602",1,0.508741496409047,0.00175131348511384,0,Inf,"cables"
"603",1,1.83146938707257,0.00175131348511384,0,Inf,"caesar"
"604",1,0.0467211578334839,0,0.00175131348511384,0,"cake"
"605",1,0.0319071321789646,0,0.00175131348511384,0,"calculations"
"606",1,0.436064139779183,0.00175131348511384,0,Inf,"caleb"
"607",4,0.553084074391789,0,0.00700525394045534,0,"california"
"608",102,4.05217236850476,0.0262697022767075,0.152364273204904,0.172413793103448,"call"
"609",109,4.1291800279801,0.021015761821366,0.169877408056042,0.123711340206186,"called"
"610",18,1.81898147859839,0.010507880910683,0.021015761821366,0.5,"calling"
"611",1,0.457867346768142,0,0.00175131348511384,0,"callno"
"612",29,1.84945927375973,0.010507880910683,0.0402802101576182,0.260869565217391,"calls"
"613",1,0.0487092922093768,0,0.00175131348511384,0,"callssome"
"614",1,0.0579578919959674,0,0.00175131348511384,0,"callstexts"
"615",2,0.339141349721615,0.00350262697022767,0,Inf,"calm"
"616",1,0.0529326412448719,0,0.00175131348511384,0,"calmly"
"617",89,4.17448973042327,0.0525394045534151,0.103327495621716,0.508474576271187,"came"
"618",1,0.055164740574475,0.00175131348511384,0,Inf,"camel"
"619",7,1.61335598637546,0.00700525394045534,0.00525394045534151,1.33333333333333,"camelback"
"620",1,0.0756805531848169,0,0.00175131348511384,0,"camels"
"621",2,0.347959265653304,0,0.00350262697022767,0,"camera"
"622",1,0.0418143695678669,0,0.00175131348511384,0,"cameras"
"623",2,0.156967237553138,0.00175131348511384,0.00175131348511384,1,"camper"
"624",140,5.0581270266546,0.0647985989492119,0.180385288966725,0.359223300970874,"can"
"625",1,0.106480778318173,0,0.00175131348511384,0,"canal"
"626",23,1.18523070929751,0.00175131348511384,0.0385288966725044,0.0454545454545455,"cancel"
"627",6,0.609048375024555,0.00350262697022767,0.00700525394045534,0.5,"canceled"
"628",5,0.507841605074006,0.00175131348511384,0.00700525394045534,0.25,"cancellation"
"629",5,0.23886305778199,0,0.00875656742556918,0,"cancelled"
"630",1,0.0668419484333054,0,0.00175131348511384,0,"cancelling"
"631",1,0.10773349335721,0.00175131348511384,0,Inf,"cando"
"632",2,0.209162741932381,0,0.00350262697022767,0,"cans"
"633",61,3.42553650487485,0.021015761821366,0.0858143607705779,0.244897959183673,"cant"
"634",1,0.183146938707257,0,0.00175131348511384,0,"cantwont"
"635",1,0.128976717399477,0,0.00175131348511384,0,"capabilities"
"636",1,0.0863900654279514,0,0.00175131348511384,0,"capability"
"637",1,0.19907275946441,0.00175131348511384,0,Inf,"capable"
"638",1,0.109016034944796,0,0.00175131348511384,0,"capital"
"639",1,0.0319071321789646,0,0.00175131348511384,0,"capslock"
"640",23,2.46073494227503,0.010507880910683,0.0297723292469352,0.352941176470588,"car"
"641",46,2.43353444972593,0.00700525394045534,0.0735551663747811,0.0952380952380952,"card"
"642",1,0.0285275605463017,0,0.00175131348511384,0,"cardio"
"643",3,0.520049440323679,0,0.00525394045534151,0,"cards"
"644",66,5.66747681271009,0.0385288966725044,0.0770577933450088,0.5,"care"
"645",4,0.524390397034166,0.00525394045534151,0.00175131348511384,3,"cared"
"646",2,0.0638142643579292,0,0.00350262697022767,0,"careful"
"647",1,0.122097959138171,0.00175131348511384,0,Inf,"carefully"
"648",2,0.610143022807627,0,0.00350262697022767,0,"cares"
"649",1,0.055164740574475,0.00175131348511384,0,Inf,"carin"
"650",1,0.055164740574475,0.00175131348511384,0,Inf,"carinno"
"651",2,0.172780130855903,0,0.00350262697022767,0,"carlos"
"652",1,0.0906668013402262,0,0.00175131348511384,0,"carowinds"
"653",1,0.169580498803016,0.00175131348511384,0,Inf,"carpet"
"654",1,0.10773349335721,0.00175131348511384,0,Inf,"carribou"
"655",1,0.138747680838831,0.00175131348511384,0,Inf,"carried"
"656",12,1.42847987009297,0.00875656742556918,0.0122591943957968,0.714285714285714,"carrier"
"657",8,0.644331769008902,0,0.0140105078809107,0,"carriers"
"658",1,0.208121521258246,0,0.00175131348511384,0,"carries"
"659",1,0.0487092922093768,0,0.00175131348511384,0,"carrotdangling"
"660",3,0.872382936142971,0.00175131348511384,0.00350262697022767,0.5,"carry"
"661",1,0.0396421945253803,0.00175131348511384,0,Inf,"carryon"
"662",47,3.11813774892282,0.021015761821366,0.0612959719789842,0.342857142857143,"case"
"663",1,0.0457867346768142,0.00175131348511384,0,Inf,"caseand"
"664",13,1.52985737600821,0.00875656742556918,0.0140105078809107,0.625,"cases"
"665",1,0.172780130855903,0,0.00175131348511384,0,"casesthanks"
